"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id","replica","pic"
"FALSE",25,4,"1",100,0.6744,2,2,"Female",3,12,87,3,"plot_turk1_100_3_12_3.png"
"FALSE",40,4,"1",100,0.001,2,2,"Female",8,12,87,2,"plot_turk1_100_8_12_2.png"
"TRUE",28,3,"1",100,0.001,2,2,"Female",8,12,87,2,"plot_turk1_100_8_12_2.png"
"TRUE",16,4,"1",100,0,2,2,"Female",10,12,87,1,"plot_turk1_100_10_12_1.png"
"TRUE",19,4,"1",100,1e-04,2,2,"Female",10,12,87,2,"plot_turk1_100_10_12_2.png"
"FALSE",26,3,"3",300,0.0063,2,2,"Female",1,5,87,1,"plot_turk1_300_1_5_1.png"
"TRUE",54,2,"1",300,0.0063,2,2,"Female",1,5,87,1,"plot_turk1_300_1_5_1.png"
"FALSE",67,4,"1",300,0.0898,2,2,"Female",1,5,87,2,"plot_turk1_300_1_5_2.png"
"FALSE",25,2,"1",300,0,2,2,"Female",2,5,87,1,"plot_turk1_300_2_5_1.png"
"TRUE",37,3,"3",300,6e-04,2,2,"Female",2,5,87,2,"plot_turk1_300_2_5_2.png"
"TRUE",25,3,"1",300,0,2,2,"Female",3,5,87,3,"plot_turk1_300_3_5_3.png"
"TRUE",8,5,"1",300,0,2,2,"Female",5,5,87,2,"plot_turk1_300_5_5_2.png"
"FALSE",16,3,"1",300,0.7854,2,2,"Female",1,12,87,3,"plot_turk1_300_1_12_3.png"
"FALSE",19,4,"3",300,0.0295,2,2,"Female",3,12,87,2,"plot_turk1_300_3_12_2.png"
"TRUE",25,5,"1",300,0.0082,2,2,"Female",5,12,87,3,"plot_turk1_300_5_12_3.png"
"TRUE",20,3,"1",300,0,2,2,"Female",10,12,87,2,"plot_turk1_300_10_12_2.png"
"TRUE",210,2,"1",100,0.0036,2,5,"Male",3,5,85,2,"plot_turk1_100_3_5_2.png"
"FALSE",21,1,"2",100,0.1867,2,5,"Male",3,12,85,2,"plot_turk1_100_3_12_2.png"
"FALSE",30,2,"1",100,0.001,2,5,"Male",8,12,85,2,"plot_turk1_100_8_12_2.png"
"TRUE",54,2,"1",100,1e-04,2,5,"Male",10,12,85,2,"plot_turk1_100_10_12_2.png"
"FALSE",28,3,"1",100,0.0033,2,5,"Male",10,12,85,3,"plot_turk1_100_10_12_3.png"
"TRUE",161,3,"1",300,0,2,5,"Male",2,5,85,1,"plot_turk1_300_2_5_1.png"
"TRUE",23,1,"1",300,0,2,5,"Male",5,5,85,2,"plot_turk1_300_5_5_2.png"
"FALSE",27,2,"2",300,0.0015,2,5,"Male",3,12,85,1,"plot_turk1_300_3_12_1.png"
"FALSE",74,5,"1",300,0.0295,2,5,"Male",3,12,85,2,"plot_turk1_300_3_12_2.png"
"TRUE",11,1,"1",300,0,2,5,"Male",7,12,85,1,"plot_turk1_300_7_12_1.png"
"TRUE",48,2,"1",100,1e-04,2,5,"Male",3,5,53,1,"plot_turk1_100_3_5_1.png"
"TRUE",13,3,"1",100,0.001,2,5,"Male",8,12,53,2,"plot_turk1_100_8_12_2.png"
"FALSE",31,3,"1",100,0.0033,2,5,"Male",10,12,53,3,"plot_turk1_100_10_12_3.png"
"FALSE",21,2,"1",300,0.0063,2,5,"Male",1,5,53,1,"plot_turk1_300_1_5_1.png"
"FALSE",60,2,"3",300,0.0898,2,5,"Male",1,5,53,2,"plot_turk1_300_1_5_2.png"
"TRUE",14,3,"1",300,0,2,5,"Male",2,5,53,1,"plot_turk1_300_2_5_1.png"
"TRUE",11,4,"1",300,0,2,5,"Male",5,5,53,2,"plot_turk1_300_5_5_2.png"
"FALSE",15,3,"1",300,0.7854,2,5,"Male",1,12,53,3,"plot_turk1_300_1_12_3.png"
"FALSE",27,2,"1",300,0.0295,2,5,"Male",3,12,53,2,"plot_turk1_300_3_12_2.png"
"TRUE",21,4,"1",300,0,2,5,"Male",5,12,53,1,"plot_turk1_300_5_12_1.png"
"FALSE",44,2,"4",100,0.8382,7,3,"Male",0,5,98,3,"plot_turk1_100_0_5_3.png"
"TRUE",58,2,"4",100,0.0036,7,3,"Male",3,5,98,2,"plot_turk1_100_3_5_2.png"
"FALSE",55,2,"2",100,0.6744,7,3,"Male",3,12,98,3,"plot_turk1_100_3_12_3.png"
"TRUE",27,2,"1",100,0,7,3,"Male",8,12,98,1,"plot_turk1_100_8_12_1.png"
"TRUE",67,2,"2",100,0.0186,7,3,"Male",8,12,98,3,"plot_turk1_100_8_12_3.png"
"TRUE",56,3,"3",300,0.0063,7,3,"Male",1,5,98,1,"plot_turk1_300_1_5_1.png"
"TRUE",36,2,"1",300,0,7,3,"Male",3,5,98,2,"plot_turk1_300_3_5_2.png"
"TRUE",18,2,"1",300,0,7,3,"Male",5,5,98,3,"plot_turk1_300_5_5_3.png"
"FALSE",26,2,"1",300,0.0015,7,3,"Male",3,12,98,1,"plot_turk1_300_3_12_1.png"
"TRUE",57,3,"4",300,0.0295,7,3,"Male",3,12,98,2,"plot_turk1_300_3_12_2.png"
"TRUE",28,2,"12",100,0.1305,3,3,"Male",1,12,153,1,"plot_turk1_100_1_12_1.png"
"FALSE",42,3,"1",100,0.0248,3,3,"Male",3,12,153,1,"plot_turk1_100_3_12_1.png"
"TRUE",33,1,"12",100,0,3,3,"Male",8,12,153,1,"plot_turk1_100_8_12_1.png"
"TRUE",28,1,"12",100,1e-04,3,3,"Male",10,12,153,2,"plot_turk1_100_10_12_2.png"
"FALSE",52,2,"12",100,0.0033,3,3,"Male",10,12,153,3,"plot_turk1_100_10_12_3.png"
"FALSE",20,5,"4",300,0.1591,3,3,"Male",0,5,153,1,"plot_turk1_300_0_5_1.png"
"FALSE",48,3,"1",300,0.0898,3,3,"Male",1,5,153,2,"plot_turk1_300_1_5_2.png"
"TRUE",38,1,"1",300,6e-04,3,3,"Male",2,5,153,2,"plot_turk1_300_2_5_2.png"
"TRUE",46,1,"12",300,0,3,3,"Male",3,5,153,2,"plot_turk1_300_3_5_2.png"
"TRUE",15,1,"12",300,0,3,3,"Male",5,5,153,1,"plot_turk1_300_5_5_1.png"
"FALSE",40,1,"1",300,0.2258,3,3,"Male",3,12,153,3,"plot_turk1_300_3_12_3.png"
"FALSE",28,2,"1",100,0.1867,3,5,"Female",3,12,183,2,"plot_turk1_100_3_12_2.png"
"TRUE",52,3,"1",100,0.001,3,5,"Female",8,12,183,2,"plot_turk1_100_8_12_2.png"
"FALSE",66,3,"1",100,0.0186,3,5,"Female",8,12,183,3,"plot_turk1_100_8_12_3.png"
"TRUE",28,1,"1",100,0,3,5,"Female",16,12,183,1,"plot_turk1_100_16_12_1.png"
"FALSE",54,2,"1",300,0.4401,3,5,"Female",1,5,183,3,"plot_turk1_300_1_5_3.png"
"TRUE",61,2,"1",300,0,3,5,"Female",2,5,183,1,"plot_turk1_300_2_5_1.png"
"TRUE",60,4,"1",300,6e-04,3,5,"Female",2,5,183,2,"plot_turk1_300_2_5_2.png"
"FALSE",43,2,"4",300,0.3847,3,5,"Female",1,12,183,2,"plot_turk1_300_1_12_2.png"
"TRUE",22,3,"1",300,0.0295,3,5,"Female",3,12,183,2,"plot_turk1_300_3_12_2.png"
"FALSE",63,3,"2",300,0,3,5,"Female",5,12,183,1,"plot_turk1_300_5_12_1.png"
"TRUE",102,1,"12",100,0.0586,3,5,"Male",3,5,193,3,"plot_turk1_100_3_5_3.png"
"TRUE",119,2,"1",100,2e-04,3,5,"Male",5,5,193,3,"plot_turk1_100_5_5_3.png"
"FALSE",151,1,"1",100,0.0248,3,5,"Male",3,12,193,1,"plot_turk1_100_3_12_1.png"
"TRUE",27,2,"1",100,0,3,5,"Male",8,12,193,1,"plot_turk1_100_8_12_1.png"
"TRUE",29,1,"123",100,0,3,5,"Male",10,12,193,1,"plot_turk1_100_10_12_1.png"
"TRUE",57,2,"1",100,1e-04,3,5,"Male",10,12,193,2,"plot_turk1_100_10_12_2.png"
"TRUE",41,1,"23",100,0,3,5,"Male",16,12,193,2,"plot_turk1_100_16_12_2.png"
"TRUE",14,2,"1",100,0,3,5,"Male",16,12,193,3,"plot_turk1_100_16_12_3.png"
"TRUE",33,1,"23",300,0.0063,3,5,"Male",1,5,193,1,"plot_turk1_300_1_5_1.png"
"TRUE",91,2,"2",300,0.0063,3,5,"Male",1,5,193,1,"plot_turk1_300_1_5_1.png"
"FALSE",84,1,"23",300,0.4401,3,5,"Male",1,5,193,3,"plot_turk1_300_1_5_3.png"
"FALSE",35,1,"2",300,0,3,5,"Male",2,5,193,1,"plot_turk1_300_2_5_1.png"
"FALSE",31,2,"2",300,0,3,5,"Male",2,5,193,1,"plot_turk1_300_2_5_1.png"
"TRUE",108,1,"13",300,0.0155,3,5,"Male",2,5,193,3,"plot_turk1_300_2_5_3.png"
"TRUE",53,2,"1",300,0,3,5,"Male",3,5,193,2,"plot_turk1_300_3_5_2.png"
"FALSE",44,2,"2",300,0.2258,3,5,"Male",3,12,193,3,"plot_turk1_300_3_12_3.png"
"TRUE",31,1,"123",300,0,3,5,"Male",5,12,193,1,"plot_turk1_300_5_12_1.png"
"TRUE",18,2,"1",300,3e-04,3,5,"Male",5,12,193,2,"plot_turk1_300_5_12_2.png"
"FALSE",37,1,"123",300,0.0082,3,5,"Male",5,12,193,3,"plot_turk1_300_5_12_3.png"
"FALSE",24,2,"1",300,0.0082,3,5,"Male",5,12,193,3,"plot_turk1_300_5_12_3.png"
"TRUE",18,1,"23",300,0,3,5,"Male",7,12,193,2,"plot_turk1_300_7_12_2.png"
"FALSE",86,4,"1",100,0.0036,2,1,"Male",3,5,132,2,"plot_turk1_100_3_5_2.png"
"FALSE",41,4,"1",100,0.1867,2,1,"Male",3,12,132,2,"plot_turk1_100_3_12_2.png"
"TRUE",19,4,"1",100,0,2,1,"Male",8,12,132,1,"plot_turk1_100_8_12_1.png"
"FALSE",76,4,"1",100,0.0186,2,1,"Male",8,12,132,3,"plot_turk1_100_8_12_3.png"
"TRUE",20,4,"1",100,0,2,1,"Male",10,12,132,1,"plot_turk1_100_10_12_1.png"
"FALSE",28,4,"1",300,0.1591,2,1,"Male",0,5,132,1,"plot_turk1_300_0_5_1.png"
"TRUE",33,4,"1",300,0,2,1,"Male",3,5,132,3,"plot_turk1_300_3_5_3.png"
"TRUE",31,4,"1",300,0.0295,2,1,"Male",3,12,132,2,"plot_turk1_300_3_12_2.png"
"TRUE",35,4,"1",300,0,2,1,"Male",5,12,132,1,"plot_turk1_300_5_12_1.png"
"TRUE",14,3,"1",300,0,2,1,"Male",10,12,132,3,"plot_turk1_300_10_12_3.png"
"TRUE",69,4,"12",100,0.0036,2,4,"Female",3,5,167,2,"plot_turk1_100_3_5_2.png"
"FALSE",42,4,"1",100,0.1305,2,4,"Female",1,12,167,1,"plot_turk1_100_1_12_1.png"
"TRUE",36,3,"1",100,0.0248,2,4,"Female",3,12,167,1,"plot_turk1_100_3_12_1.png"
"FALSE",64,5,"1",100,0.6744,2,4,"Female",3,12,167,3,"plot_turk1_100_3_12_3.png"
"FALSE",43,4,"1",100,1e-04,2,4,"Female",10,12,167,2,"plot_turk1_100_10_12_2.png"
"TRUE",49,3,"1",300,0,2,4,"Female",2,5,167,1,"plot_turk1_300_2_5_1.png"
"TRUE",36,4,"1",300,0,2,4,"Female",3,5,167,1,"plot_turk1_300_3_5_1.png"
"FALSE",36,5,"1",300,0.0015,2,4,"Female",3,12,167,1,"plot_turk1_300_3_12_1.png"
"FALSE",68,5,"3",300,0.0295,2,4,"Female",3,12,167,2,"plot_turk1_300_3_12_2.png"
"FALSE",62,2,"1",300,0.0082,2,4,"Female",5,12,167,3,"plot_turk1_300_5_12_3.png"
"TRUE",36,4,"1",300,0,2,4,"Female",10,12,167,1,"plot_turk1_300_10_12_1.png"
"TRUE",30,2,"2",100,1e-04,5,3,"Male",3,5,180,1,"plot_turk1_100_3_5_1.png"
"FALSE",34,2,"2",100,0.0036,5,3,"Male",3,5,180,2,"plot_turk1_100_3_5_2.png"
"TRUE",44,3,"1",100,0,5,3,"Male",8,12,180,1,"plot_turk1_100_8_12_1.png"
"FALSE",29,3,"2",100,0.001,5,3,"Male",8,12,180,2,"plot_turk1_100_8_12_2.png"
"FALSE",36,3,"1",100,1e-04,5,3,"Male",10,12,180,2,"plot_turk1_100_10_12_2.png"
"FALSE",22,2,"2",100,0.0033,5,3,"Male",10,12,180,3,"plot_turk1_100_10_12_3.png"
"TRUE",14,1,"1",100,0,5,3,"Male",16,12,180,2,"plot_turk1_100_16_12_2.png"
"FALSE",51,3,"1",300,0.4401,5,3,"Male",1,5,180,3,"plot_turk1_300_1_5_3.png"
"FALSE",32,3,"1",300,0.2258,5,3,"Male",3,12,180,3,"plot_turk1_300_3_12_3.png"
"TRUE",16,1,"1",300,0,5,3,"Male",7,12,180,1,"plot_turk1_300_7_12_1.png"
"TRUE",43,3,"1",100,0.1785,3,5,"Female",0,5,59,1,"plot_turk1_100_0_5_1.png"
"TRUE",152,2,"1",100,0.0586,3,5,"Female",3,5,59,3,"plot_turk1_100_3_5_3.png"
"FALSE",36,3,"1",100,0.1867,3,5,"Female",3,12,59,2,"plot_turk1_100_3_12_2.png"
"TRUE",49,2,"1",100,1e-04,3,5,"Female",10,12,59,2,"plot_turk1_100_10_12_2.png"
"TRUE",56,2,"1",100,0.0033,3,5,"Female",10,12,59,3,"plot_turk1_100_10_12_3.png"
"FALSE",38,3,"1",300,0.0898,3,5,"Female",1,5,59,2,"plot_turk1_300_1_5_2.png"
"TRUE",74,1,"1",300,0,3,5,"Female",3,5,59,1,"plot_turk1_300_3_5_1.png"
"TRUE",47,3,"1",300,0.0295,3,5,"Female",3,12,59,2,"plot_turk1_300_3_12_2.png"
"TRUE",50,4,"1",300,3e-04,3,5,"Female",5,12,59,2,"plot_turk1_300_5_12_2.png"
"TRUE",34,2,"1",300,0,3,5,"Female",10,12,59,3,"plot_turk1_300_10_12_3.png"
"FALSE",31,2,"1",100,0.0248,2,5,"Male",3,12,145,1,"plot_turk1_100_3_12_1.png"
"TRUE",20,2,"3",100,0.0186,2,5,"Male",8,12,145,3,"plot_turk1_100_8_12_3.png"
"TRUE",41,3,"1",100,0,2,5,"Male",10,12,145,1,"plot_turk1_100_10_12_1.png"
"FALSE",28,2,"123",300,0.4854,2,5,"Male",0,5,145,2,"plot_turk1_300_0_5_2.png"
"FALSE",36,2,"3",300,0.0063,2,5,"Male",1,5,145,1,"plot_turk1_300_1_5_1.png"
"FALSE",75,4,"1",300,0.0155,2,5,"Male",2,5,145,3,"plot_turk1_300_2_5_3.png"
"FALSE",21,4,"1",300,0,2,5,"Male",3,5,145,1,"plot_turk1_300_3_5_1.png"
"FALSE",41,2,"2",300,0.0015,2,5,"Male",3,12,145,1,"plot_turk1_300_3_12_1.png"
"FALSE",32,3,"2",300,3e-04,2,5,"Male",5,12,145,2,"plot_turk1_300_5_12_2.png"
"TRUE",7,2,"1",300,0,2,5,"Male",10,12,145,3,"plot_turk1_300_10_12_3.png"
"TRUE",20,4,"1",100,0.1785,4,3,"Female",0,5,93,1,"plot_turk1_100_0_5_1.png"
"TRUE",24,5,"1",100,1e-04,4,3,"Female",3,5,93,1,"plot_turk1_100_3_5_1.png"
"FALSE",29,4,"1",100,0.0186,4,3,"Female",8,12,93,3,"plot_turk1_100_8_12_3.png"
"TRUE",23,4,"1",100,1e-04,4,3,"Female",10,12,93,2,"plot_turk1_100_10_12_2.png"
"FALSE",41,3,"1",300,0.0898,4,3,"Female",1,5,93,2,"plot_turk1_300_1_5_2.png"
"TRUE",34,5,"1",300,0,4,3,"Female",3,5,93,1,"plot_turk1_300_3_5_1.png"
"TRUE",18,4,"1",300,0.0015,4,3,"Female",3,12,93,1,"plot_turk1_300_3_12_1.png"
"TRUE",24,3,"1",300,0.0295,4,3,"Female",3,12,93,2,"plot_turk1_300_3_12_2.png"
"FALSE",19,4,"1",300,0.2258,4,3,"Female",3,12,93,3,"plot_turk1_300_3_12_3.png"
"TRUE",18,4,"1",300,0,4,3,"Female",10,12,93,1,"plot_turk1_300_10_12_1.png"
"FALSE",16,3,"3",100,0,4,5,"Female",8,5,215,2,"plot_turk1_100_8_5_2.png"
"FALSE",38,4,"2",100,0.1867,4,5,"Female",3,12,215,2,"plot_turk1_100_3_12_2.png"
"TRUE",28,4,"1",100,0.001,4,5,"Female",8,12,215,2,"plot_turk1_100_8_12_2.png"
"FALSE",20,3,"3",300,0.4854,4,5,"Female",0,5,215,2,"plot_turk1_300_0_5_2.png"
"FALSE",22,4,"2",300,0.0063,4,5,"Female",1,5,215,1,"plot_turk1_300_1_5_1.png"
"TRUE",36,4,"2",300,0,4,5,"Female",3,5,215,1,"plot_turk1_300_3_5_1.png"
"TRUE",23,5,"2",300,0,4,5,"Female",3,5,215,2,"plot_turk1_300_3_5_2.png"
"FALSE",21,3,"1",300,0.0015,4,5,"Female",3,12,215,1,"plot_turk1_300_3_12_1.png"
"FALSE",81,4,"1",300,0.0295,4,5,"Female",3,12,215,2,"plot_turk1_300_3_12_2.png"
"FALSE",15,4,"2",300,0.2258,4,5,"Female",3,12,215,3,"plot_turk1_300_3_12_3.png"
"TRUE",64,1,"1",100,0.1785,4,4,"Male",0,5,176,1,"plot_turk1_100_0_5_1.png"
"FALSE",170,3,"1",100,0.3209,4,4,"Male",1,5,176,2,"plot_turk1_100_1_5_2.png"
"TRUE",61,1,"1",100,0,4,4,"Male",8,5,176,2,"plot_turk1_100_8_5_2.png"
"TRUE",102,1,"1",100,0.0248,4,4,"Male",3,12,176,1,"plot_turk1_100_3_12_1.png"
"FALSE",184,3,"1",100,0.1867,4,4,"Male",3,12,176,2,"plot_turk1_100_3_12_2.png"
"FALSE",62,2,"1",300,0.0898,4,4,"Male",1,5,176,2,"plot_turk1_300_1_5_2.png"
"FALSE",137,3,"1",300,0.4401,4,4,"Male",1,5,176,3,"plot_turk1_300_1_5_3.png"
"TRUE",92,1,"1",300,0,4,4,"Male",3,5,176,2,"plot_turk1_300_3_5_2.png"
"TRUE",170,3,"1",300,0,4,4,"Male",3,5,176,3,"plot_turk1_300_3_5_3.png"
"FALSE",66,2,"1",300,0.0015,4,4,"Male",3,12,176,1,"plot_turk1_300_3_12_1.png"
"TRUE",184,3,"1",300,0.0295,4,4,"Male",3,12,176,2,"plot_turk1_300_3_12_2.png"
"TRUE",49,2,"1",100,0.3209,5,3,"Male",1,5,106,2,"plot_turk1_100_1_5_2.png"
"FALSE",43,2,"1",100,0.0036,5,3,"Male",3,5,106,2,"plot_turk1_100_3_5_2.png"
"FALSE",23,1,"1",100,0.6744,5,3,"Male",3,12,106,3,"plot_turk1_100_3_12_3.png"
"TRUE",19,1,"1",100,0,5,3,"Male",8,12,106,1,"plot_turk1_100_8_12_1.png"
"TRUE",16,1,"1",100,0,5,3,"Male",10,12,106,1,"plot_turk1_100_10_12_1.png"
"TRUE",28,1,"1",100,0,5,3,"Male",16,12,106,1,"plot_turk1_100_16_12_1.png"
"TRUE",164,2,"1",300,0,5,3,"Male",2,5,106,1,"plot_turk1_300_2_5_1.png"
"FALSE",48,2,"1",300,0.0015,5,3,"Male",3,12,106,1,"plot_turk1_300_3_12_1.png"
"TRUE",25,2,"1",300,3e-04,5,3,"Male",5,12,106,2,"plot_turk1_300_5_12_2.png"
"FALSE",30,3,"1",300,0.0082,5,3,"Male",5,12,106,3,"plot_turk1_300_5_12_3.png"
"FALSE",58,4,"1",100,0.0586,2,4,"Male",3,5,231,3,"plot_turk1_100_3_5_3.png"
"FALSE",20,4,"1",100,0.6744,2,4,"Male",3,12,231,3,"plot_turk1_100_3_12_3.png"
"FALSE",21,4,"12",100,0.0186,2,4,"Male",8,12,231,3,"plot_turk1_100_8_12_3.png"
"TRUE",43,4,"13",100,0,2,4,"Male",16,12,231,3,"plot_turk1_100_16_12_3.png"
"FALSE",15,4,"3",300,0.0063,2,4,"Male",1,5,231,1,"plot_turk1_300_1_5_1.png"
"FALSE",67,3,"2",300,6e-04,2,4,"Male",2,5,231,2,"plot_turk1_300_2_5_2.png"
"FALSE",30,3,"13",300,0.3847,2,4,"Male",1,12,231,2,"plot_turk1_300_1_12_2.png"
"FALSE",39,4,"3",300,0.0015,2,4,"Male",3,12,231,1,"plot_turk1_300_3_12_1.png"
"FALSE",23,3,"2",300,0.0295,2,4,"Male",3,12,231,2,"plot_turk1_300_3_12_2.png"
"FALSE",73,2,"1",100,1e-04,4,3,"Female",3,5,22,1,"plot_turk1_100_3_5_1.png"
"FALSE",19,5,"1",100,1e-04,4,3,"Female",3,5,21,1,"plot_turk1_100_3_5_1.png"
"TRUE",14,1,"2",100,0,4,3,"Female",8,5,22,3,"plot_turk1_100_8_5_3.png"
"FALSE",26,5,"1",100,0.4639,4,3,"Female",1,12,21,2,"plot_turk1_100_1_12_2.png"
"FALSE",35,3,"2",100,0.1867,4,3,"Female",3,12,22,2,"plot_turk1_100_3_12_2.png"
"TRUE",18,4,"1",100,0,4,3,"Female",8,12,21,1,"plot_turk1_100_8_12_1.png"
"TRUE",25,3,"1",100,0,4,3,"Female",10,12,21,1,"plot_turk1_100_10_12_1.png"
"FALSE",36,1,"3",100,1e-04,4,3,"Female",10,12,22,2,"plot_turk1_100_10_12_2.png"
"FALSE",35,5,"1",100,0.0033,4,3,"Female",10,12,21,3,"plot_turk1_100_10_12_3.png"
"FALSE",24,4,"2",300,0.8156,4,3,"Female",0,5,22,3,"plot_turk1_300_0_5_3.png"
"FALSE",19,3,"1",300,0.0063,4,3,"Female",1,5,22,1,"plot_turk1_300_1_5_1.png"
"FALSE",55,1,"4",300,0.4401,4,3,"Female",1,5,22,3,"plot_turk1_300_1_5_3.png"
"TRUE",63,2,"2",300,6e-04,4,3,"Female",2,5,22,2,"plot_turk1_300_2_5_2.png"
"TRUE",10,1,"1",300,0,4,3,"Female",5,5,22,1,"plot_turk1_300_5_5_1.png"
"TRUE",24,1,"2",300,0,4,3,"Female",5,5,22,3,"plot_turk1_300_5_5_3.png"
"FALSE",38,3,"2",300,0.0969,4,3,"Female",1,12,22,1,"plot_turk1_300_1_12_1.png"
"FALSE",117,3,"3",300,0.0015,4,3,"Female",3,12,22,1,"plot_turk1_300_3_12_1.png"
"FALSE",40,3,"1",300,0.0295,4,3,"Female",3,12,21,2,"plot_turk1_300_3_12_2.png"
"FALSE",19,4,"1",300,0.2258,4,3,"Female",3,12,21,3,"plot_turk1_300_3_12_3.png"
"FALSE",34,4,"1",300,0,4,3,"Female",5,12,21,1,"plot_turk1_300_5_12_1.png"
"TRUE",43,2,"2",300,3e-04,4,3,"Female",5,12,22,2,"plot_turk1_300_5_12_2.png"
"TRUE",10,5,"1",300,0,4,3,"Female",10,12,21,1,"plot_turk1_300_10_12_1.png"
"FALSE",41,3,"3",300,0.0082,2,4,"Male",5,12,231,3,"plot_turk1_300_5_12_3.png"
"FALSE",73,2,"1",100,1e-04,3,4,"Female",3,5,22,1,"plot_turk1_100_3_5_1.png"
"FALSE",19,5,"1",100,1e-04,3,4,"Female",3,5,21,1,"plot_turk1_100_3_5_1.png"
"TRUE",14,1,"2",100,0,3,4,"Female",8,5,22,3,"plot_turk1_100_8_5_3.png"
"FALSE",26,5,"1",100,0.4639,3,4,"Female",1,12,21,2,"plot_turk1_100_1_12_2.png"
"FALSE",35,3,"2",100,0.1867,3,4,"Female",3,12,22,2,"plot_turk1_100_3_12_2.png"
"TRUE",18,4,"1",100,0,3,4,"Female",8,12,21,1,"plot_turk1_100_8_12_1.png"
"TRUE",25,3,"1",100,0,3,4,"Female",10,12,21,1,"plot_turk1_100_10_12_1.png"
"FALSE",36,1,"3",100,1e-04,3,4,"Female",10,12,22,2,"plot_turk1_100_10_12_2.png"
"FALSE",35,5,"1",100,0.0033,3,4,"Female",10,12,21,3,"plot_turk1_100_10_12_3.png"
"FALSE",24,4,"2",300,0.8156,3,4,"Female",0,5,22,3,"plot_turk1_300_0_5_3.png"
"FALSE",19,3,"1",300,0.0063,3,4,"Female",1,5,22,1,"plot_turk1_300_1_5_1.png"
"FALSE",55,1,"4",300,0.4401,3,4,"Female",1,5,22,3,"plot_turk1_300_1_5_3.png"
"TRUE",63,2,"2",300,6e-04,3,4,"Female",2,5,22,2,"plot_turk1_300_2_5_2.png"
"TRUE",10,1,"1",300,0,3,4,"Female",5,5,22,1,"plot_turk1_300_5_5_1.png"
"TRUE",24,1,"2",300,0,3,4,"Female",5,5,22,3,"plot_turk1_300_5_5_3.png"
"FALSE",38,3,"2",300,0.0969,3,4,"Female",1,12,22,1,"plot_turk1_300_1_12_1.png"
"FALSE",117,3,"3",300,0.0015,3,4,"Female",3,12,22,1,"plot_turk1_300_3_12_1.png"
"FALSE",40,3,"1",300,0.0295,3,4,"Female",3,12,21,2,"plot_turk1_300_3_12_2.png"
"FALSE",19,4,"1",300,0.2258,3,4,"Female",3,12,21,3,"plot_turk1_300_3_12_3.png"
"FALSE",34,4,"1",300,0,3,4,"Female",5,12,21,1,"plot_turk1_300_5_12_1.png"
"TRUE",43,2,"2",300,3e-04,3,4,"Female",5,12,22,2,"plot_turk1_300_5_12_2.png"
"TRUE",10,5,"1",300,0,3,4,"Female",10,12,21,1,"plot_turk1_300_10_12_1.png"
"FALSE",59,2,"12",100,0.3209,5,5,"Male",1,5,97,2,"plot_turk1_100_1_5_2.png"
"TRUE",83,2,"12",100,0.0036,5,5,"Male",3,5,97,2,"plot_turk1_100_3_5_2.png"
"FALSE",97,2,"12",100,0.6744,5,5,"Male",3,12,97,3,"plot_turk1_100_3_12_3.png"
"TRUE",44,1,"12",100,0,5,5,"Male",8,12,97,1,"plot_turk1_100_8_12_1.png"
"TRUE",80,2,"12",100,0.001,5,5,"Male",8,12,97,2,"plot_turk1_100_8_12_2.png"
"FALSE",109,2,"12",100,0.0186,5,5,"Male",8,12,97,3,"plot_turk1_100_8_12_3.png"
"TRUE",64,2,"12",100,1e-04,5,5,"Male",10,12,97,2,"plot_turk1_100_10_12_2.png"
"FALSE",60,3,"2",300,0.0898,5,5,"Male",1,5,97,2,"plot_turk1_300_1_5_2.png"
"TRUE",91,2,"1",300,0,5,5,"Male",2,5,97,1,"plot_turk1_300_2_5_1.png"
"TRUE",23,1,"12",300,0,5,5,"Male",10,12,97,3,"plot_turk1_300_10_12_3.png"
"FALSE",84,2,"2",100,1e-04,2,3,"Male",3,5,77,1,"plot_turk1_100_3_5_1.png"
"TRUE",35,1,"1",100,0,2,3,"Male",8,5,77,1,"plot_turk1_100_8_5_1.png"
"FALSE",56,1,"2",100,0.001,2,3,"Male",8,12,77,2,"plot_turk1_100_8_12_2.png"
"FALSE",58,5,"4",300,0.8156,2,3,"Male",0,5,77,3,"plot_turk1_300_0_5_3.png"
"TRUE",834,1,"2",300,0.0063,2,3,"Male",1,5,77,1,"plot_turk1_300_1_5_1.png"
"FALSE",70,1,"2",300,0.4401,2,3,"Male",1,5,77,3,"plot_turk1_300_1_5_3.png"
"FALSE",191,1,"1",300,0.0155,2,3,"Male",2,5,77,3,"plot_turk1_300_2_5_3.png"
"FALSE",100,1,"2",300,0.0015,2,3,"Male",3,12,77,1,"plot_turk1_300_3_12_1.png"
"FALSE",20,1,"1",300,0.2258,2,3,"Male",3,12,77,3,"plot_turk1_300_3_12_3.png"
"FALSE",41,1,"2",300,0.0082,2,3,"Male",5,12,77,3,"plot_turk1_300_5_12_3.png"
"TRUE",51,1,"1",300,0,2,3,"Male",10,12,77,1,"plot_turk1_300_10_12_1.png"
"TRUE",51,1,"1",300,0,2,3,"Male",10,12,77,1,"plot_turk1_300_10_12_1.png"
"TRUE",52,1,"1",300,0,2,3,"Male",10,12,77,1,"plot_turk1_300_10_12_1.png"
"FALSE",11,3,"2",100,0.4924,2,1,"Female",0,5,81,2,"plot_turk1_100_0_5_2.png"
